ids,targets,gr_scores,drgnn_scores,hs_scores
T53_381_conv.pdb,0,0.079058,0.439013,-152.858800
T53_382_conv.pdb,0,0.077191,0.337352,-130.268400
T53_383_conv.pdb,0,0.162119,0.415013,-109.161560
T53_384_conv.pdb,0,0.084870,0.047171,-56.323654
T53_385_conv.pdb,0,0.206405,0.332824,-108.083000
T53_386_conv.pdb,0,0.146434,0.229255,-83.070040
T53_387_conv.pdb,0,0.139124,0.319347,-75.126396
T53_388_conv.pdb,0,0.708238,0.617230,-151.741900
T53_389_conv.pdb,0,0.255698,0.016721,-63.388568
T53_38_conv.pdb,0,0.199935,0.384359,-115.340960
T53_390_conv.pdb,0,0.148696,0.003233,-68.374200
T53_391_conv.pdb,0,0.142877,0.008729,-36.356060
T53_392_conv.pdb,0,0.359452,0.190055,-133.529100
T53_393_conv.pdb,0,0.526908,0.566554,-126.307320
T53_394_conv.pdb,0,0.068609,0.455746,1099.002518
T53_395_conv.pdb,0,0.073392,0.238056,569.656874
T53_396_conv.pdb,0,0.358311,0.345306,-169.297800
T53_397_conv.pdb,0,0.088438,-0.064078,-67.877640
T53_398_conv.pdb,0,0.019281,-0.017538,-80.970200
T53_399_conv.pdb,0,0.063990,0.401376,-81.525340
T53_39_conv.pdb,0,0.166587,0.002072,-135.593840
T53_3_conv.pdb,0,0.713949,0.422404,-145.509400
T53_400_conv.pdb,1,0.325381,0.414660,-69.835780
T53_401_conv.pdb,0,0.290453,0.437255,-167.803200
T53_402_conv.pdb,0,0.410832,0.544651,-226.224700
T53_403_conv.pdb,0,0.706939,0.303908,-183.193800
T53_404_conv.pdb,0,0.040370,0.332998,-51.217060
T53_405_conv.pdb,0,0.440006,0.549755,-167.303000
T53_406_conv.pdb,0,0.142292,-0.009924,-70.477940
T53_407_conv.pdb,0,0.298474,0.435569,-178.270000
T53_408_conv.pdb,0,0.048040,0.149637,-126.730360
T53_409_conv.pdb,0,0.212432,0.013719,-25.691580
T53_40_conv.pdb,0,0.497052,0.029551,-108.947300
T53_410_conv.pdb,0,0.204449,0.214079,-80.179820
T53_411_conv.pdb,0,0.123193,-0.004008,-29.496220
T53_412_conv.pdb,0,0.173037,0.184374,-79.165680
T53_413_conv.pdb,0,0.404088,0.011443,-157.709600
T53_414_conv.pdb,0,0.117872,0.314142,-76.029108
T53_415_conv.pdb,0,0.043527,0.025157,-85.602690
T53_416_conv.pdb,0,0.569248,0.527138,-150.088080
T53_417_conv.pdb,0,0.209410,0.234237,-107.678000
T53_418_conv.pdb,0,0.049170,0.086158,-99.422160
T53_419_conv.pdb,0,0.434706,0.322193,-169.318600
T53_41_conv.pdb,0,0.085871,0.054612,-56.651720
T53_420_conv.pdb,0,0.702608,0.459419,-174.543100
T53_421_conv.pdb,0,0.208340,0.009733,-105.488300
T53_422_conv.pdb,0,0.073719,0.326947,-34.626640
T53_423_conv.pdb,0,0.166360,0.284452,-166.964300
T53_425_conv.pdb,0,0.239234,0.036632,-134.944400
T53_426_conv.pdb,0,0.091467,0.141354,-97.924796
T53_427_conv.pdb,0,0.338136,0.018689,-88.212910
T53_428_conv.pdb,0,0.460189,0.439899,-205.130400
T53_429_conv.pdb,0,0.017716,0.143047,-60.985900
T53_42_conv.pdb,0,0.170148,0.140074,-179.306700
T53_430_conv.pdb,0,0.264187,0.019526,-101.575200
T53_431_conv.pdb,1,0.429232,0.530101,-21.285480
T53_432_conv.pdb,0,0.197573,0.014585,-166.248660
T53_433_conv.pdb,0,0.471688,0.543270,-67.686480
T53_434_conv.pdb,0,0.060777,0.421682,-96.848900
T53_435_conv.pdb,0,0.070931,0.072062,952.837600
T53_436_conv.pdb,0,0.428933,0.656039,11473.062340
T53_437_conv.pdb,0,0.211492,0.300563,-169.631700
T53_438_conv.pdb,0,0.235636,0.399793,-3.519640
T53_439_conv.pdb,0,0.336453,0.427565,-182.531800
T53_43_conv.pdb,0,0.042515,0.008235,-50.605640
T53_440_conv.pdb,0,0.181188,0.367383,-162.873400
T53_441_conv.pdb,1,0.709895,0.583714,-181.659900
T53_442_conv.pdb,0,0.285884,0.134150,-74.773640
T53_443_conv.pdb,0,0.027759,0.002990,-52.159480
T53_444_conv.pdb,0,0.372782,0.223104,-109.528600
T53_445_conv.pdb,0,0.077881,0.206120,-103.364680
T53_446_conv.pdb,0,0.576410,0.121258,-171.451600
T53_447_conv.pdb,0,0.066150,0.014693,-92.544600
T53_448_conv.pdb,0,0.613562,0.502879,-122.456020
T53_449_conv.pdb,0,0.228495,0.415017,-165.013800
T53_44_conv.pdb,0,0.431518,0.431831,12427.110760
T53_450_conv.pdb,1,0.475949,0.560345,-210.906400
T53_451_conv.pdb,0,0.047676,0.339301,-45.058190
T53_452_conv.pdb,0,0.341452,0.170256,-14.173630
T53_453_conv.pdb,1,0.799970,0.510404,-254.847800
T53_454_conv.pdb,0,0.795685,0.740665,-188.054300
T53_456_conv.pdb,0,0.022628,-0.000260,-36.397780
T53_457_conv.pdb,0,0.035971,0.004362,-78.395060
T53_458_conv.pdb,0,0.261682,0.022159,-68.121920
T53_459_conv.pdb,0,0.281378,0.181369,-106.169560
T53_45_conv.pdb,1,0.592401,0.254330,-160.101000
T53_460_conv.pdb,0,0.601096,0.559236,-148.193180
T53_461_conv.pdb,0,0.231381,0.420201,623.343620
T53_462_conv.pdb,0,0.106626,0.262076,-80.632960
T53_463_conv.pdb,0,0.011449,0.148336,-87.444900
T53_464_conv.pdb,0,0.381079,0.419525,-118.587000
T53_465_conv.pdb,0,0.145240,0.375967,-170.813800
T53_466_conv.pdb,0,0.192128,0.494582,-40.439894
T53_467_conv.pdb,0,0.101694,-0.031975,-151.423600
T53_468_conv.pdb,0,0.317682,0.219255,-164.732600
T53_46_conv.pdb,0,0.804415,0.586407,-166.590600
T53_470_conv.pdb,0,0.203627,0.276259,-158.685980
T53_471_conv.pdb,0,0.466927,0.018584,-130.540900
T53_472_conv.pdb,0,0.069944,0.006138,-37.344360
T53_473_conv.pdb,0,0.108678,-0.018147,-68.695520
T53_474_conv.pdb,0,0.340809,0.155718,-169.993700
T53_475_conv.pdb,0,0.372529,0.310722,-147.622200
T53_476_conv.pdb,0,0.412170,0.297968,-110.741320
T53_477_conv.pdb,0,0.242079,0.004727,-97.502000
T53_478_conv.pdb,0,0.213511,0.451078,-181.966500
T53_47_conv.pdb,0,0.154807,0.018175,-45.487250
T53_480_conv.pdb,0,0.357883,0.026350,-114.760000
T53_481_conv.pdb,0,0.227756,0.019078,-60.200660
T53_482_conv.pdb,0,0.121962,0.008371,-42.958779
T53_483_conv.pdb,0,0.361864,0.456017,-162.679800
T53_484_conv.pdb,0,0.223693,0.530418,-114.720300
T53_485_conv.pdb,0,0.226824,0.007752,-130.778000
T53_486_conv.pdb,0,0.405987,0.013085,-120.444200
T53_487_conv.pdb,0,0.245534,0.062402,-141.895000
T53_488_conv.pdb,0,0.247431,0.215947,-90.704980
T53_489_conv.pdb,0,0.262865,0.016290,-96.198060
T53_490_conv.pdb,0,0.039081,-0.015134,-91.367800
T53_491_conv.pdb,0,0.328054,0.479516,-132.399500
T53_492_conv.pdb,0,0.294341,0.419261,-159.992900
T53_493_conv.pdb,0,0.674188,0.462515,-157.930800
T53_494_conv.pdb,0,0.081610,0.177859,-38.912396
T53_495_conv.pdb,0,0.196250,0.033380,-110.841000
T53_496_conv.pdb,0,0.499956,0.224663,-177.008200
T53_497_conv.pdb,0,0.424692,0.228781,1302.984300
T53_498_conv.pdb,0,0.047433,0.314515,-84.321380
T53_499_conv.pdb,0,0.144278,0.072690,-89.857940
T53_49_conv.pdb,1,0.260620,0.494864,-143.956300
T53_4_conv.pdb,0,0.188282,0.508251,-132.248600
T53_500_conv.pdb,0,0.374922,0.032570,-150.470300
T53_501_conv.pdb,0,0.231842,0.500102,-147.018700
T53_502_conv.pdb,0,0.813334,0.635064,-132.208520
T53_503_conv.pdb,1,0.480829,0.499998,-171.675400
T53_504_conv.pdb,0,0.300348,0.017940,-82.878520
T53_505_conv.pdb,0,0.024200,0.096107,-75.438840
T53_506_conv.pdb,0,0.105291,0.239523,-115.932600
T53_507_conv.pdb,0,0.049732,0.002290,-125.943900
T53_508_conv.pdb,0,0.231587,0.191456,-96.694840
T53_509_conv.pdb,0,0.264609,0.025980,-148.488450
T53_50_conv.pdb,0,0.052334,0.015482,6.884040
T53_510_conv.pdb,0,0.274863,0.003736,-92.191800
T53_511_conv.pdb,0,0.010109,0.010220,-111.452300
T53_512_conv.pdb,0,0.345854,0.433091,-161.016200
T53_513_conv.pdb,0,0.065032,0.178914,-43.771760
T53_514_conv.pdb,0,0.405214,0.269354,-196.050700
T53_515_conv.pdb,0,0.617828,0.421869,-107.027720
T53_516_conv.pdb,0,0.032569,0.037610,-50.461646
T53_517_conv.pdb,0,0.305295,0.197348,-70.589980
T53_518_conv.pdb,0,0.056466,-0.058236,-105.647800
T53_519_conv.pdb,0,0.171084,0.011528,-147.505000
T53_51_conv.pdb,0,0.157570,0.061837,1251.626060
T53_520_conv.pdb,0,0.252047,0.003718,-89.988500
T53_521_conv.pdb,0,0.014459,0.013935,-65.780374
T53_522_conv.pdb,0,0.206765,0.395689,-133.829300
T53_523_conv.pdb,0,0.060736,0.132639,-59.399330
T53_524_conv.pdb,0,0.198069,0.016636,-82.458100
T53_525_conv.pdb,0,0.016479,0.017953,-94.925700
T53_526_conv.pdb,0,0.290496,0.053535,-119.707200
T53_527_conv.pdb,0,0.143625,0.076670,-129.338120
T53_528_conv.pdb,0,0.465294,0.380800,-179.385400
T53_529_conv.pdb,0,0.210101,0.251430,-150.949600
T53_52_conv.pdb,1,0.786361,0.539337,-138.125180
T53_530_conv.pdb,0,0.458781,0.631278,-143.252000
T53_531_conv.pdb,0,0.044041,0.295132,-113.003700
T53_532_conv.pdb,0,0.253936,-0.008249,-65.428390
T53_533_conv.pdb,0,0.361721,0.008882,-138.429080
T53_534_conv.pdb,0,0.062458,0.321344,-39.464700
T53_535_conv.pdb,0,0.295175,0.292322,-96.020300
T53_536_conv.pdb,0,0.025368,0.383943,-51.554460
T53_537_conv.pdb,0,0.328810,0.225683,1384.603220
T53_538_conv.pdb,0,0.074094,0.007918,-85.181300
T53_539_conv.pdb,0,0.062841,-0.001993,-60.816700
T53_540_conv.pdb,0,0.202920,0.186686,-102.673440
T53_541_conv.pdb,0,0.005046,0.010919,-81.376400
T53_542_conv.pdb,0,0.253543,0.732256,-186.058900
T53_543_conv.pdb,0,0.078826,0.362893,-58.060560
T53_544_conv.pdb,0,0.107236,0.096914,32.955800
T53_545_conv.pdb,0,0.161044,-0.054428,-77.994600
T53_546_conv.pdb,1,0.383804,0.245396,-171.026800
T53_547_conv.pdb,0,0.035145,0.386010,-90.934200
T53_548_conv.pdb,0,0.078232,0.569715,-88.430320
T53_549_conv.pdb,0,0.373942,0.461350,-67.952360
T53_54_conv.pdb,0,0.238922,0.347907,-124.872500
T53_551_conv.pdb,0,0.608948,0.271302,-132.915940
T53_552_conv.pdb,1,0.115117,0.391047,-94.389440
T53_553_conv.pdb,0,0.142388,0.312576,-157.346400
T53_554_conv.pdb,0,0.127267,0.017875,-57.000450
T53_555_conv.pdb,0,0.463078,0.355815,-112.523900
T53_556_conv.pdb,0,0.057769,0.331635,-81.674340
T53_557_conv.pdb,0,0.261484,0.007195,-99.853375
T53_558_conv.pdb,1,0.703200,0.584106,-124.660140
T53_559_conv.pdb,0,0.023103,0.161500,-70.769140
T53_55_conv.pdb,0,0.185439,0.260980,-88.934540
T53_560_conv.pdb,0,0.464467,0.393885,-194.365200
T53_561_conv.pdb,1,0.378357,0.337454,-178.877100
T53_562_conv.pdb,0,0.021746,0.017140,-74.926420
T53_563_conv.pdb,0,0.236987,0.459536,821.547240
T53_564_conv.pdb,0,0.174315,0.023559,-66.818740
T53_565_conv.pdb,0,0.149049,0.163710,-89.246694
T53_566_conv.pdb,0,0.184411,0.040383,9.286400
T53_567_conv.pdb,0,0.346903,0.189835,-105.177800
T53_568_conv.pdb,0,0.168323,0.020270,-106.894200
T53_569_conv.pdb,0,0.261635,0.189823,-127.061600
T53_56_conv.pdb,0,0.322212,0.019248,-59.274673
T53_570_conv.pdb,0,0.207131,0.042887,-102.456700
T53_571_conv.pdb,0,0.037138,0.286899,1787.552020
T53_572_conv.pdb,0,0.241813,0.009662,-138.111100
T53_573_conv.pdb,0,0.181900,0.017771,-73.747000
T53_574_conv.pdb,0,0.051102,0.015705,-106.833900
T53_575_conv.pdb,0,0.597885,0.306544,-164.525800
T53_576_conv.pdb,0,0.158125,0.025343,-61.499200
T53_577_conv.pdb,0,0.296060,0.162306,-159.579900
T53_578_conv.pdb,0,0.264290,0.208640,-148.557600
T53_579_conv.pdb,0,0.213638,0.004159,-98.599710
T53_57_conv.pdb,0,0.122892,0.008549,-66.592720
T53_580_conv.pdb,0,0.038109,0.074057,-68.401100
T53_581_conv.pdb,0,0.037665,0.027471,-60.380040
T53_582_conv.pdb,0,0.451639,0.488759,4844.361400
T53_583_conv.pdb,0,0.238464,0.270921,-134.559120
T53_584_conv.pdb,0,0.283760,0.538708,-170.366500
T53_585_conv.pdb,0,0.319546,0.443134,-137.370400
T53_586_conv.pdb,0,0.048857,0.022587,-98.017000
T53_587_conv.pdb,0,0.240287,0.263875,-60.735140
T53_588_conv.pdb,0,0.392066,0.349259,-141.928000
T53_58_conv.pdb,0,0.425153,0.387311,-16.017600
T53_590_conv.pdb,0,0.372199,0.051001,-64.372140
T53_591_conv.pdb,0,0.165038,0.023348,-121.451600
T53_592_conv.pdb,0,0.152793,0.195886,-72.624340
T53_593_conv.pdb,0,0.052871,0.091242,-47.062880
T53_594_conv.pdb,0,0.067836,0.170688,-113.857460
T53_595_conv.pdb,0,0.046234,-0.001848,-73.257260
T53_596_conv.pdb,0,0.111010,0.026670,-78.021980
T53_597_conv.pdb,0,0.218314,0.538276,-163.030700
T53_598_conv.pdb,0,0.250391,0.093474,-119.172600
T53_599_conv.pdb,0,0.174614,0.006611,-64.399524
T53_59_conv.pdb,0,0.250576,0.212979,777.261680
T53_5_conv.pdb,0,0.443419,0.368653,5873.168000
T53_600_conv.pdb,0,0.221400,0.017965,-60.999680
T53_601_conv.pdb,0,0.026858,-0.020743,-75.955460
T53_602_conv.pdb,0,0.048458,0.341113,-91.120400
T53_603_conv.pdb,0,0.693357,0.482060,-199.771300
T53_604_conv.pdb,1,0.818657,0.610805,-227.081600
T53_605_conv.pdb,0,0.508173,0.339211,-174.821920
T53_606_conv.pdb,0,0.182777,0.354756,-56.244420
T53_607_conv.pdb,0,0.074322,0.028142,-55.107340
T53_608_conv.pdb,0,0.403841,0.017310,-99.641140
T53_609_conv.pdb,0,0.141369,0.002666,-47.202880
T53_60_conv.pdb,0,0.301467,0.379180,-85.821100
T53_610_conv.pdb,0,0.078744,0.000804,-47.974960
T53_611_conv.pdb,0,0.208213,-0.000488,-59.952600
T53_612_conv.pdb,0,0.154567,0.025306,-113.001619
T53_613_conv.pdb,0,0.378539,0.530843,-140.539600
T53_614_conv.pdb,0,0.298500,0.011107,-150.938900
T53_615_conv.pdb,0,0.170455,0.507523,-143.769400
T53_616_conv.pdb,0,0.745078,0.273096,-130.957280
T53_617_conv.pdb,0,0.264837,0.386751,-102.894740
T53_618_conv.pdb,0,0.608394,0.572235,-117.831080
T53_619_conv.pdb,0,0.140982,0.310896,-116.029500
T53_61_conv.pdb,1,0.779086,0.519176,-135.439320
T53_620_conv.pdb,0,0.398307,0.473541,-150.825200
T53_621_conv.pdb,0,0.025976,0.046517,1069.696900
T53_622_conv.pdb,0,0.134257,0.508705,-73.553040
T53_623_conv.pdb,0,0.093013,0.289164,-80.606540
T53_624_conv.pdb,0,0.348268,0.102863,-149.579900
T53_625_conv.pdb,0,0.353270,0.016913,-81.285280
T53_626_conv.pdb,0,0.411574,0.082246,-72.909900
T53_627_conv.pdb,1,0.271639,0.577481,-149.820480
T53_628_conv.pdb,0,0.080496,-0.055428,5286.746040
T53_629_conv.pdb,0,0.041920,0.002521,-62.273190
T53_62_conv.pdb,0,0.364140,0.296784,-156.753800
T53_630_conv.pdb,0,0.378302,0.457524,-131.405160
T53_631_conv.pdb,0,0.338282,0.501564,-157.119740
T53_632_conv.pdb,0,0.248270,0.449497,-179.466000
T53_633_conv.pdb,0,0.424885,0.325705,-79.738360
T53_634_conv.pdb,0,0.021455,0.025504,-78.999800
T53_635_conv.pdb,0,0.077528,0.245777,-84.933780
T53_636_conv.pdb,0,0.338101,0.598390,-167.140700
T53_637_conv.pdb,0,0.310021,0.042043,-76.044500
T53_639_conv.pdb,0,0.036353,0.040592,-112.286300
T53_63_conv.pdb,0,0.475084,0.561409,-153.376300
T53_640_conv.pdb,0,0.302590,0.309601,-143.586800
T53_641_conv.pdb,0,0.542596,0.336654,-33.450300
T53_642_conv.pdb,0,0.623470,0.773783,-122.168840
T53_643_conv.pdb,0,0.250268,0.342626,-181.649600
T53_644_conv.pdb,0,0.437256,0.293635,-172.302100
T53_645_conv.pdb,0,0.021300,0.011293,-76.423800
T53_646_conv.pdb,0,0.160989,0.019532,-58.643150
T53_647_conv.pdb,0,0.711613,0.369467,-223.176500
T53_648_conv.pdb,0,0.062760,0.242902,-62.294700
T53_64_conv.pdb,0,0.471620,0.397738,2113.915590
T53_650_conv.pdb,0,0.614868,0.193127,-141.321780
T53_651_conv.pdb,0,0.187256,-0.001408,-57.792750
T53_652_conv.pdb,0,0.211394,0.311019,-147.009900
T53_653_conv.pdb,0,0.206850,0.004238,-85.399589
T53_654_conv.pdb,0,0.048554,0.000135,-37.717075
T53_655_conv.pdb,0,0.186981,0.378118,-31.933960
T53_656_conv.pdb,0,0.319549,0.237603,-32.961660
T53_657_conv.pdb,0,0.181707,0.009720,-44.453828
T53_658_conv.pdb,0,0.260727,0.489906,-147.572900
T53_659_conv.pdb,0,0.093714,0.018768,-73.990310
T53_660_conv.pdb,0,0.195891,0.007297,5889.248983
T53_661_conv.pdb,0,0.131557,0.018703,-61.363120
T53_662_conv.pdb,0,0.343183,0.027679,-81.821080
T53_663_conv.pdb,0,0.930475,0.392100,-151.403600
T53_664_conv.pdb,0,0.696742,0.457304,-138.919480
T53_665_conv.pdb,0,0.163442,0.087612,-70.702320
T53_666_conv.pdb,0,0.245729,0.424419,-36.575400
T53_667_conv.pdb,0,0.528157,0.552170,-209.911700
T53_668_conv.pdb,0,0.014691,0.023396,936.547450
T53_669_conv.pdb,0,0.320665,0.244662,4699.599600
T53_66_conv.pdb,0,0.171708,0.055612,-114.789500
T53_670_conv.pdb,0,0.306111,0.247047,-118.834520
T53_671_conv.pdb,0,0.252937,0.003336,-95.586100
T53_672_conv.pdb,0,0.518950,0.510510,-194.200900
T53_673_conv.pdb,0,0.211291,0.012772,-76.257000
T53_674_conv.pdb,0,0.375150,0.367628,-50.571100
T53_675_conv.pdb,0,0.115920,0.020420,-30.227700
T53_676_conv.pdb,0,0.649838,0.436577,-73.955598
T53_677_conv.pdb,0,0.735761,0.537260,-178.425900
T53_678_conv.pdb,0,0.398547,0.418043,-177.983400
T53_679_conv.pdb,0,0.163049,0.419562,-110.372000
T53_67_conv.pdb,0,0.118760,0.075976,-85.696780
T53_680_conv.pdb,0,0.460339,0.027405,-107.182400
T53_681_conv.pdb,0,0.149793,0.022908,33.286391
T53_682_conv.pdb,0,0.231228,0.009779,-179.421500
T53_683_conv.pdb,0,0.331471,0.124621,-135.956400
T53_684_conv.pdb,0,0.435691,0.285876,-183.292600
T53_685_conv.pdb,0,0.181651,0.280919,-131.901020
T53_686_conv.pdb,0,0.121499,0.019957,-121.713450
T53_687_conv.pdb,0,0.267673,0.250212,-151.543400
T53_688_conv.pdb,0,0.624748,0.240331,-188.069100
T53_689_conv.pdb,0,0.469542,0.411242,2848.622558
T53_68_conv.pdb,0,0.097621,-0.044242,-65.124380
T53_690_conv.pdb,0,0.340101,0.580467,-179.885500
T53_691_conv.pdb,0,0.186329,0.298128,-72.949160
T53_692_conv.pdb,0,0.622861,0.647428,-198.352800
T53_693_conv.pdb,0,0.035010,0.022454,-104.213300
T53_694_conv.pdb,0,0.016112,0.191731,0.878900
T53_695_conv.pdb,0,0.244052,0.252691,-160.409000
T53_696_conv.pdb,0,0.027034,-0.020179,-61.947640
T53_697_conv.pdb,0,0.070064,0.049110,-94.805900
T53_698_conv.pdb,0,0.032244,0.127777,-58.519700
T53_699_conv.pdb,0,0.526206,0.523730,-178.251800
T53_69_conv.pdb,1,0.755281,0.681930,-154.937680
T53_6_conv.pdb,0,0.531456,0.411797,-191.689200
T53_700_conv.pdb,0,0.066498,0.001960,-89.210400
T53_701_conv.pdb,0,0.152194,0.556954,-86.409100
T53_702_conv.pdb,0,0.280332,0.142690,-134.037800
T53_703_conv.pdb,0,0.396965,0.537154,-163.496600
T53_704_conv.pdb,0,0.058777,0.009205,-61.850000
T53_706_conv.pdb,0,0.241217,0.151663,-130.852400
T53_707_conv.pdb,0,0.200096,0.000223,-75.318200
T53_708_conv.pdb,0,0.362488,0.299934,-148.660900
T53_709_conv.pdb,0,0.366273,0.033461,-124.362400
T53_70_conv.pdb,0,0.228745,0.087688,-26.357448
T53_710_conv.pdb,1,0.368252,0.384297,-108.020600
T53_711_conv.pdb,0,0.238807,0.631944,-51.348390
T53_712_conv.pdb,0,0.134664,0.020137,-76.568320
T53_713_conv.pdb,0,0.086654,0.009993,-31.675050
T53_714_conv.pdb,0,0.061305,0.034148,-69.724360
T53_715_conv.pdb,0,0.505918,0.382073,54.743180
T53_716_conv.pdb,0,0.647948,0.431577,-190.986600
T53_717_conv.pdb,0,0.158422,0.031210,-156.330200
T53_718_conv.pdb,0,0.513749,0.233944,-172.689600
T53_719_conv.pdb,0,0.074204,0.185971,-157.395200
T53_71_conv.pdb,0,0.442148,0.625031,-166.295500
T53_720_conv.pdb,0,0.560980,0.456656,-188.495000
T53_721_conv.pdb,0,0.047870,0.001677,-59.389920
T53_722_conv.pdb,0,0.054530,0.099388,-99.741800
T53_723_conv.pdb,0,0.304079,0.019034,-48.311960
T53_724_conv.pdb,0,0.585684,0.717984,-165.827380
T53_725_conv.pdb,0,0.047534,0.013188,-52.311816
T53_726_conv.pdb,0,0.400389,0.019605,-122.146470
T53_727_conv.pdb,0,0.035817,0.021638,-65.979420
T53_728_conv.pdb,0,0.386733,0.066754,-137.276900
T53_729_conv.pdb,0,0.793632,0.716619,-203.928100
T53_72_conv.pdb,0,0.167043,0.364204,-105.005480
T53_730_conv.pdb,0,0.190984,0.298429,-169.592900
T53_731_conv.pdb,0,0.010370,0.364691,-79.993520
T53_732_conv.pdb,0,0.501550,0.673206,-187.494000
T53_733_conv.pdb,0,0.171726,0.077959,-88.642240
T53_734_conv.pdb,0,0.271975,0.035087,-101.054000
T53_735_conv.pdb,0,0.827569,0.513246,-182.219900
T53_736_conv.pdb,1,0.568763,0.606321,-222.274900
T53_737_conv.pdb,0,0.467072,0.603964,-173.827700
T53_738_conv.pdb,0,0.229443,0.044264,-114.160700
T53_739_conv.pdb,0,0.655635,0.542839,-192.209700
T53_73_conv.pdb,0,0.022061,-0.007221,-55.983620
T53_740_conv.pdb,0,0.773651,0.369466,-124.844220
T53_741_conv.pdb,0,0.140349,0.012917,-94.823400
T53_742_conv.pdb,0,0.293995,0.009474,-132.877800
T53_743_conv.pdb,0,0.141491,0.017790,3.277640
T53_744_conv.pdb,0,0.785787,0.460235,-161.518700
T53_745_conv.pdb,0,0.240355,0.213097,-100.020640
T53_746_conv.pdb,0,0.443456,0.298806,-191.965300
T53_747_conv.pdb,0,0.117633,-0.001504,-88.250000
T53_748_conv.pdb,0,0.037030,0.443336,-124.376400
T53_749_conv.pdb,0,0.120807,0.025539,-17.883220
T53_74_conv.pdb,0,0.343364,0.008523,-133.369600
T53_750_conv.pdb,0,0.070088,0.000638,-57.234860
T53_751_conv.pdb,0,0.105410,0.380074,-60.303190
T53_752_conv.pdb,0,0.072052,0.372069,4965.765360
T53_753_conv.pdb,0,0.122305,-0.041219,-64.432536
T53_755_conv.pdb,0,0.027171,0.263234,-84.239620
T53_756_conv.pdb,0,0.317177,0.244119,-46.705900
T53_757_conv.pdb,0,0.454039,0.260727,-54.531500
T53_758_conv.pdb,0,0.076861,0.019861,569.038320
T53_759_conv.pdb,0,0.037236,0.012319,-45.507120
T53_75_conv.pdb,0,0.538605,0.111290,-176.645000
T53_760_conv.pdb,0,0.266568,0.493763,-130.442100
T53_761_conv.pdb,0,0.389719,0.589361,-170.247300
T53_762_conv.pdb,0,0.505121,0.376243,-148.905900
T53_763_conv.pdb,0,0.254658,0.584373,-135.876140
T53_764_conv.pdb,0,0.080283,0.201026,-81.407240
T53_765_conv.pdb,0,0.193214,0.005549,-125.719100
T53_766_conv.pdb,0,0.056732,0.009023,-114.297600
T53_767_conv.pdb,0,0.021711,0.200669,-72.510180
T53_768_conv.pdb,0,0.675548,0.487400,-128.328140
T53_769_conv.pdb,0,0.189398,0.040346,-109.915100
T53_76_conv.pdb,0,0.033895,0.204090,-103.845940
T53_770_conv.pdb,0,0.078439,0.037002,-105.778100
T53_771_conv.pdb,0,0.109226,0.010949,1075.179000
T53_772_conv.pdb,0,0.262292,0.329630,-87.148020
T53_773_conv.pdb,0,0.277835,0.033162,-147.773900
T53_774_conv.pdb,0,0.429105,0.329377,4157.756300
T53_775_conv.pdb,0,0.039038,0.008036,-72.794850
T53_776_conv.pdb,0,0.103973,0.011697,2304.017120
T53_777_conv.pdb,0,0.051359,0.013920,-27.313190
T53_778_conv.pdb,0,0.751725,0.295107,-144.067440
T53_779_conv.pdb,0,0.579855,0.473072,-157.046400
T53_77_conv.pdb,0,0.019493,0.007818,-80.216300
T53_781_conv.pdb,0,0.375140,0.012416,-107.538700
T53_782_conv.pdb,0,0.770492,0.560752,-199.303100
T53_783_conv.pdb,0,0.175094,0.085434,-97.478400
T53_784_conv.pdb,0,0.113174,0.110300,-56.988180
T53_785_conv.pdb,0,0.125256,0.007341,-54.884320
T53_786_conv.pdb,1,0.307090,0.594182,-157.176100
T53_787_conv.pdb,1,0.227081,0.427849,-131.068800
T53_788_conv.pdb,0,0.130256,0.125422,1630.292780
T53_789_conv.pdb,0,0.130083,-0.003978,-65.901100
T53_78_conv.pdb,0,0.217544,0.303808,-116.969960
T53_790_conv.pdb,0,0.430421,0.479253,6295.573020
T53_791_conv.pdb,0,0.080866,0.373561,-121.254700
T53_792_conv.pdb,0,0.678503,0.575054,-127.090040
T53_793_conv.pdb,0,0.460690,0.519186,-211.019300
T53_794_conv.pdb,0,0.015676,-0.014737,-87.138420
T53_795_conv.pdb,0,0.022568,0.047283,-94.595200
T53_796_conv.pdb,0,0.117634,0.004055,-35.812580
T53_797_conv.pdb,0,0.030695,0.013695,-100.595750
T53_798_conv.pdb,0,0.144111,0.267749,-65.657400
T53_799_conv.pdb,1,0.379655,0.619955,-188.133700
T53_79_conv.pdb,0,0.212893,0.233632,-160.532700
T53_7_conv.pdb,0,0.089312,0.283676,-102.557640
T53_800_conv.pdb,0,0.030054,0.013675,-86.710500
T53_801_conv.pdb,0,0.144651,-0.000424,-84.185280
T53_802_conv.pdb,0,0.160967,0.044550,-122.122400
T53_803_conv.pdb,0,0.225424,0.368757,-97.449000
T53_804_conv.pdb,0,0.128435,0.425227,-52.329200
T53_805_conv.pdb,0,0.076658,0.359002,-57.939950
T53_806_conv.pdb,0,0.253833,0.065351,-139.621800
T53_807_conv.pdb,0,0.164988,0.097971,2131.154800
T53_808_conv.pdb,0,0.018531,0.063260,-80.288500
T53_809_conv.pdb,0,0.032687,0.005515,1025.806630
T53_80_conv.pdb,0,0.595955,0.411918,-242.770700
T53_810_conv.pdb,0,0.408701,0.217101,-131.595100
T53_811_conv.pdb,0,0.069893,0.162000,-93.992400
